dataset,embedding,regressor,strategy,method_label,auc_normalized_pred,file_path
AD-4-4-3,onehot_pca,HistGradientBoostingRegressor,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-4-3,onehot_pca,HistGradientBoostingRegressor,highExpression,onehot_pca_HistGradientBoostingRegressor,0.3904343718430999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-4-3,onehot_pca,KNeighborsRegressor,highExpression,onehot_pca_KNeighborsRegressor,0.4401876827701249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-4-3,onehot_pca,KNeighborsRegressor,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,LinearRegression,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,LinearRegression,highExpression,evo_LinearRegression,0.39049860861845,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,RandomForestRegressor,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,RandomForestRegressor,highExpression,evo_RandomForestRegressor,0.3286631663372,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,MLPRegressor,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,MLPRegressor,highExpression,evo_MLPRegressor,0.4085948136563749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,HistGradientBoostingRegressor,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,HistGradientBoostingRegressor,highExpression,evo_HistGradientBoostingRegressor,0.3804388834805999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,KNeighborsRegressor,highExpression,evo_KNeighborsRegressor,0.4237711539731251,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-4-3,evo,KNeighborsRegressor,random,random,0.385933918179425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-4-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,LinearRegression,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,LinearRegression,highExpression,sei_LinearRegression,0.30093953861125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,RandomForestRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,RandomForestRegressor,highExpression,sei_RandomForestRegressor,0.254709403425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,MLPRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,MLPRegressor,highExpression,sei_MLPRegressor,0.2350304548625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,HistGradientBoostingRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,HistGradientBoostingRegressor,highExpression,sei_HistGradientBoostingRegressor,0.182592491025,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,KNeighborsRegressor,highExpression,sei_KNeighborsRegressor,0.2944618965625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,sei,KNeighborsRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/sei_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,LinearRegression,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,LinearRegression,highExpression,onehot_pca_LinearRegression,0.1976387427244999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,RandomForestRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,RandomForestRegressor,highExpression,onehot_pca_RandomForestRegressor,0.20900918917375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,MLPRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,MLPRegressor,highExpression,onehot_pca_MLPRegressor,0.2486554688087499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,HistGradientBoostingRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,HistGradientBoostingRegressor,highExpression,onehot_pca_HistGradientBoostingRegressor,0.166522086695,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,KNeighborsRegressor,highExpression,onehot_pca_KNeighborsRegressor,0.2118264017625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,onehot_pca,KNeighborsRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,LinearRegression,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,LinearRegression,highExpression,evo_LinearRegression,0.33864732275,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,RandomForestRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,RandomForestRegressor,highExpression,evo_RandomForestRegressor,0.50991808322,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,MLPRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,MLPRegressor,highExpression,evo_MLPRegressor,0.23971817886125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,HistGradientBoostingRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,HistGradientBoostingRegressor,highExpression,evo_HistGradientBoostingRegressor,0.262832718395,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,KNeighborsRegressor,highExpression,evo_KNeighborsRegressor,0.191766293245,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-2,evo,KNeighborsRegressor,random,random,0.235330128555,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,LinearRegression,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,LinearRegression,highExpression,sei_LinearRegression,0.3193818756902499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,RandomForestRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,RandomForestRegressor,highExpression,sei_RandomForestRegressor,0.38489314261775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,MLPRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,MLPRegressor,highExpression,sei_MLPRegressor,0.4556022243498751,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,HistGradientBoostingRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,HistGradientBoostingRegressor,highExpression,sei_HistGradientBoostingRegressor,0.4119491974135,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,KNeighborsRegressor,highExpression,sei_KNeighborsRegressor,0.3840105039425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,sei,KNeighborsRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/sei_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,LinearRegression,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,LinearRegression,highExpression,onehot_pca_LinearRegression,0.27391218328775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,RandomForestRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,RandomForestRegressor,highExpression,onehot_pca_RandomForestRegressor,0.25395542562975,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,MLPRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,MLPRegressor,highExpression,onehot_pca_MLPRegressor,0.3305300087827499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,HistGradientBoostingRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,HistGradientBoostingRegressor,highExpression,onehot_pca_HistGradientBoostingRegressor,0.3712492825885,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,KNeighborsRegressor,highExpression,onehot_pca_KNeighborsRegressor,0.3072424964664999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,onehot_pca,KNeighborsRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,LinearRegression,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,LinearRegression,highExpression,evo_LinearRegression,0.36978698399065,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,RandomForestRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,RandomForestRegressor,highExpression,evo_RandomForestRegressor,0.3241957137777499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,MLPRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,MLPRegressor,highExpression,evo_MLPRegressor,0.4506346136665001,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,HistGradientBoostingRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,HistGradientBoostingRegressor,highExpression,evo_HistGradientBoostingRegressor,0.403857692386,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,KNeighborsRegressor,highExpression,evo_KNeighborsRegressor,0.2631222542315,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-1,evo,KNeighborsRegressor,random,random,0.34928031712075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-1/evo2_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,LinearRegression,random,random,0.316175038660875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,LinearRegression,highExpression,sei_LinearRegression,0.258488760132625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,RandomForestRegressor,random,random,0.316175038660875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,RandomForestRegressor,highExpression,sei_RandomForestRegressor,0.279975141650625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,MLPRegressor,random,random,0.316175038660875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,MLPRegressor,highExpression,sei_MLPRegressor,0.278266703623375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,HistGradientBoostingRegressor,random,random,0.316175038660875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
AD-3-4-1,sei,HistGradientBoostingRegressor,highExpression,sei_HistGradientBoostingRegressor,0.364324512384625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-3-4-1/sei_pca/combined_all_custom_metrics.csv
